Country,Date,Cases
Großbritannien,2020-03-09,322
Demokratische Republik Kongo,2020-03-09,0
Elfenbeinküste,2020-03-09,0
Jamaika,2020-03-09,0
Reunion,2020-03-09,0
Türkei,2020-03-09,0
Kuba,2020-03-09,0
Guyana,2020-03-09,0
Kasachstan,2020-03-09,0
Cayman Inseln,2020-03-09,0
Guadeloupe,2020-03-09,0
Äthiopien,2020-03-09,0
Sudan,2020-03-09,0
Guinea,2020-03-09,0
Aruba,2020-03-09,0
Kenia,2020-03-09,0
Antigua und Barbuda,2020-03-09,0
Uruguay,2020-03-09,0
Ghana,2020-03-09,0
Jersey,2020-03-09,0
Namibia,2020-03-09,0
Seychellen,2020-03-09,0
Trinidad und Tobago,2020-03-09,0
Venezuela,2020-03-09,0
Curacao,2020-03-09,0
Swasiland,2020-03-09,0
Gabun,2020-03-09,0
Guatemala,2020-03-09,0
Guernsey,2020-03-09,0
Mauretanien,2020-03-09,0
Ruanda,2020-03-09,0
Saint Lucia,2020-03-09,0
St. Vincent und die Grenadinen,2020-03-09,0
Surinam,2020-03-09,0
Palästina,2020-03-09,0
Kosovo,2020-03-09,0
Zentralafrikanische Republik,2020-03-09,0
Kongo,2020-03-09,0
Äquatorialguinea,2020-03-09,0
Usbekistan,2020-03-09,0
Thailand,2020-03-10,53
Japan,2020-03-10,581
Singapur,2020-03-10,160
Nepal,2020-03-10,1
Malaysia,2020-03-10,129
Kanada,2020-03-10,79
Australien,2020-03-10,107
Kambodscha,2020-03-10,2
Sri Lanka,2020-03-10,1
Deutschland,2020-03-10,1457
Finnland,2020-03-10,40
Vereinigte Arabische Emirate,2020-03-10,74
Philippinen,2020-03-10,33
Indien,2020-03-10,56
Italien,2020-03-10,10149
Schweden,2020-03-10,355
Spanien,2020-03-10,1695
Belgien,2020-03-10,267
Ägypten,2020-03-10,59
Libanon,2020-03-10,41
Irak,2020-03-10,71
Oman,2020-03-10,18
Afghanistan,2020-03-10,5
Bahrain,2020-03-10,110
Kuwait,2020-03-10,69
Algerien,2020-03-10,20
Kroatien,2020-03-10,14
Schweiz,2020-03-10,491
Österreich,2020-03-10,182
Israel,2020-03-10,83
Pakistan,2020-03-10,16
Brasilien,2020-03-10,31
Georgien,2020-03-10,15
Griechenland,2020-03-10,89
Mazedonien,2020-03-10,7
Norwegen,2020-03-10,400
Rumänien,2020-03-10,25
Estland,2020-03-10,12
Niederlande,2020-03-10,382
San Marino,2020-03-10,51
Weißrussland,2020-03-10,9
Island,2020-03-10,69
Litauen,2020-03-10,1
Mexiko,2020-03-10,7
Neuseeland,2020-03-10,5
Nigeria,2020-03-10,2
Irland,2020-03-10,34
Luxemburg,2020-03-10,5
Monaco,2020-03-10,1
Katar,2020-03-10,24
Ecuador,2020-03-10,15
Aserbaidschan,2020-03-10,11
Armenien,2020-03-10,1
Dominikanische Republik,2020-03-10,5
Indonesien,2020-03-10,27
Portugal,2020-03-10,41
Andorra,2020-03-10,1
Lettland,2020-03-10,8
Marokko,2020-03-10,3
Saudi Arabien,2020-03-10,20
Senegal,2020-03-10,4
Argentinien,2020-03-10,17
Chile,2020-03-10,13
Jordanien,2020-03-10,1
Ukraine,2020-03-10,1
Ungarn,2020-03-10,9
Liechtenstein,2020-03-10,1
Polen,2020-03-10,22
Tunesien,2020-03-10,5
Bosnien und Herzegowina,2020-03-10,5
Slowenien,2020-03-10,31
Südafrika,2020-03-10,7
Bhutan,2020-03-10,1
Kamerun,2020-03-10,2
Kolumbien,2020-03-10,3
Costa Rica,2020-03-10,9
Peru,2020-03-10,11
Serbien,2020-03-10,5
Slowakei,2020-03-10,7
Togo,2020-03-10,1
Malta,2020-03-10,5
Martinique,2020-03-10,2
Bulgarien,2020-03-10,4
Malediven,2020-03-10,6
Bangladesch,2020-03-10,3
Paraguay,2020-03-10,1
Albanien,2020-03-10,10
Zypern,2020-03-10,3
Brunei Darussalam,2020-03-10,1
Vereinigte Staaten,2020-03-10,959
Burkina Faso,2020-03-10,1
Vatikanstaat,2020-03-10,1
Mongolei,2020-03-10,1
Panama,2020-03-10,1
China,2020-03-10,80887
Iran,2020-03-10,8042
Südkorea,2020-03-10,7513
Frankreich,2020-03-10,1792
NA,2020-03-10,696
Dänemark,2020-03-10,264
Tschechische Republik,2020-03-10,41
Taiwan,2020-03-10,47
Vietnam,2020-03-10,31
Russische Föderation,2020-03-10,20
Republik Moldau,2020-03-10,3
Bolivien,2020-03-10,0
Honduras,2020-03-10,0
Großbritannien,2020-03-10,384
Demokratische Republik Kongo,2020-03-10,0
Elfenbeinküste,2020-03-10,0
Jamaika,2020-03-10,0
Reunion,2020-03-10,0
Türkei,2020-03-10,0
Kuba,2020-03-10,0
Guyana,2020-03-10,0
Kasachstan,2020-03-10,0
Cayman Inseln,2020-03-10,0
Guadeloupe,2020-03-10,0
Äthiopien,2020-03-10,0
Sudan,2020-03-10,0
Guinea,2020-03-10,0
Aruba,2020-03-10,0
Kenia,2020-03-10,0
Antigua und Barbuda,2020-03-10,0
Uruguay,2020-03-10,0
Ghana,2020-03-10,0
Jersey,2020-03-10,0
Namibia,2020-03-10,0
Seychellen,2020-03-10,0
Trinidad und Tobago,2020-03-10,0
Venezuela,2020-03-10,0
Curacao,2020-03-10,0
Swasiland,2020-03-10,0
Gabun,2020-03-10,0
Guatemala,2020-03-10,0
Guernsey,2020-03-10,0
Mauretanien,2020-03-10,0
Ruanda,2020-03-10,0
Saint Lucia,2020-03-10,0
St. Vincent und die Grenadinen,2020-03-10,0
Surinam,2020-03-10,0
Palästina,2020-03-10,0
Kosovo,2020-03-10,0
Zentralafrikanische Republik,2020-03-10,0
Kongo,2020-03-10,0
Äquatorialguinea,2020-03-10,0
Usbekistan,2020-03-10,0
Thailand,2020-03-11,59
Japan,2020-03-11,639
Singapur,2020-03-11,178
Nepal,2020-03-11,1
Malaysia,2020-03-11,149
Kanada,2020-03-11,108
Australien,2020-03-11,128
Kambodscha,2020-03-11,3
Sri Lanka,2020-03-11,2
Deutschland,2020-03-11,1908
Finnland,2020-03-11,59
Vereinigte Arabische Emirate,2020-03-11,74
Philippinen,2020-03-11,49
Indien,2020-03-11,62
Italien,2020-03-11,12462
Schweden,2020-03-11,500
Spanien,2020-03-11,2277
Belgien,2020-03-11,314
Ägypten,2020-03-11,60
Libanon,2020-03-11,61
Irak,2020-03-11,71
Oman,2020-03-11,18
Afghanistan,2020-03-11,7
Bahrain,2020-03-11,195
Kuwait,2020-03-11,72
Algerien,2020-03-11,20
Kroatien,2020-03-11,19
Schweiz,2020-03-11,652
Österreich,2020-03-11,246
Israel,2020-03-11,109
Pakistan,2020-03-11,19
Brasilien,2020-03-11,38
Georgien,2020-03-11,24
Griechenland,2020-03-11,99
Mazedonien,2020-03-11,7
Norwegen,2020-03-11,598
Rumänien,2020-03-11,45
Estland,2020-03-11,16
Niederlande,2020-03-11,503
San Marino,2020-03-11,62
Weißrussland,2020-03-11,9
Island,2020-03-11,85
Litauen,2020-03-11,3
Mexiko,2020-03-11,8
Neuseeland,2020-03-11,5
Nigeria,2020-03-11,2
Irland,2020-03-11,43
Luxemburg,2020-03-11,7
Monaco,2020-03-11,1
Katar,2020-03-11,262
Ecuador,2020-03-11,17
Aserbaidschan,2020-03-11,11
Armenien,2020-03-11,1
Dominikanische Republik,2020-03-11,5
Indonesien,2020-03-11,34
Portugal,2020-03-11,59
Andorra,2020-03-11,1
Lettland,2020-03-11,10
Marokko,2020-03-11,5
Saudi Arabien,2020-03-11,21
Senegal,2020-03-11,4
Argentinien,2020-03-11,19
Chile,2020-03-11,23
Jordanien,2020-03-11,1
Ukraine,2020-03-11,1
Ungarn,2020-03-11,13
Liechtenstein,2020-03-11,1
Polen,2020-03-11,31
Tunesien,2020-03-11,7
Bosnien und Herzegowina,2020-03-11,7
Slowenien,2020-03-11,57
Südafrika,2020-03-11,13
Bhutan,2020-03-11,1
Kamerun,2020-03-11,2
Kolumbien,2020-03-11,9
Costa Rica,2020-03-11,13
Peru,2020-03-11,11
Serbien,2020-03-11,12
Slowakei,2020-03-11,10
Togo,2020-03-11,1
Malta,2020-03-11,6
Martinique,2020-03-11,3
Bulgarien,2020-03-11,7
Malediven,2020-03-11,8
Bangladesch,2020-03-11,3
Paraguay,2020-03-11,5
Albanien,2020-03-11,12
Zypern,2020-03-11,6
Brunei Darussalam,2020-03-11,11
Vereinigte Staaten,2020-03-11,1281
Burkina Faso,2020-03-11,2
Vatikanstaat,2020-03-11,1
Mongolei,2020-03-11,1
Panama,2020-03-11,8
China,2020-03-11,80921
Iran,2020-03-11,9000
Südkorea,2020-03-11,7755
Frankreich,2020-03-11,2289
NA,2020-03-11,696
Dänemark,2020-03-11,444
Tschechische Republik,2020-03-11,91
Taiwan,2020-03-11,48
Vietnam,2020-03-11,38
Russische Föderation,2020-03-11,20
Republik Moldau,2020-03-11,3
Bolivien,2020-03-11,2
Honduras,2020-03-11,2
Großbritannien,2020-03-11,459
Demokratische Republik Kongo,2020-03-11,1
Elfenbeinküste,2020-03-11,1
Jamaika,2020-03-11,1
Reunion,2020-03-11,1
Türkei,2020-03-11,1
Kuba,2020-03-11,0
Guyana,2020-03-11,0
Kasachstan,2020-03-11,0
Cayman Inseln,2020-03-11,0
Guadeloupe,2020-03-11,0
Äthiopien,2020-03-11,0
Sudan,2020-03-11,0
Guinea,2020-03-11,0
Aruba,2020-03-11,0
Kenia,2020-03-11,0
Antigua und Barbuda,2020-03-11,0
Uruguay,2020-03-11,0
Ghana,2020-03-11,0
Jersey,2020-03-11,0
Namibia,2020-03-11,0
Seychellen,2020-03-11,0
Trinidad und Tobago,2020-03-11,0
Venezuela,2020-03-11,0
Curacao,2020-03-11,0
Swasiland,2020-03-11,0
Gabun,2020-03-11,0
Guatemala,2020-03-11,0
Guernsey,2020-03-11,0
Mauretanien,2020-03-11,0
Ruanda,2020-03-11,0
Saint Lucia,2020-03-11,0
St. Vincent und die Grenadinen,2020-03-11,0
Surinam,2020-03-11,0
Palästina,2020-03-11,0
Kosovo,2020-03-11,0
Zentralafrikanische Republik,2020-03-11,0
Kongo,2020-03-11,0
Äquatorialguinea,2020-03-11,0
Usbekistan,2020-03-11,0
Thailand,2020-03-12,70
Japan,2020-03-12,639
Singapur,2020-03-12,178
Nepal,2020-03-12,1
Malaysia,2020-03-12,149
Kanada,2020-03-12,117
Australien,2020-03-12,128
Kambodscha,2020-03-12,3
Sri Lanka,2020-03-12,2
Deutschland,2020-03-12,2369
Finnland,2020-03-12,59
Vereinigte Arabische Emirate,2020-03-12,85
Philippinen,2020-03-12,52
Indien,2020-03-12,73
Italien,2020-03-12,12462
Schweden,2020-03-12,599
Spanien,2020-03-12,2277
Belgien,2020-03-12,314
Ägypten,2020-03-12,67
Libanon,2020-03-12,61
Irak,2020-03-12,71
Oman,2020-03-12,18
Afghanistan,2020-03-12,7
Bahrain,2020-03-12,195
Kuwait,2020-03-12,80
Algerien,2020-03-12,24
Kroatien,2020-03-12,19
Schweiz,2020-03-12,652
Österreich,2020-03-12,302
Israel,2020-03-12,131
Pakistan,2020-03-12,20
Brasilien,2020-03-12,52
Georgien,2020-03-12,24
Griechenland,2020-03-12,99
Mazedonien,2020-03-12,7
Norwegen,2020-03-12,702
Rumänien,2020-03-12,49
Estland,2020-03-12,16
Niederlande,2020-03-12,503
San Marino,2020-03-12,69
Weißrussland,2020-03-12,12
Island,2020-03-12,103
Litauen,2020-03-12,3
Mexiko,2020-03-12,12
Neuseeland,2020-03-12,5
Nigeria,2020-03-12,2
Irland,2020-03-12,43
Luxemburg,2020-03-12,19
Monaco,2020-03-12,2
Katar,2020-03-12,262
Ecuador,2020-03-12,17
Aserbaidschan,2020-03-12,11
Armenien,2020-03-12,4
Dominikanische Republik,2020-03-12,5
Indonesien,2020-03-12,34
Portugal,2020-03-12,59
Andorra,2020-03-12,1
Lettland,2020-03-12,10
Marokko,2020-03-12,6
Saudi Arabien,2020-03-12,45
Senegal,2020-03-12,4
Argentinien,2020-03-12,19
Chile,2020-03-12,23
Jordanien,2020-03-12,1
Ukraine,2020-03-12,1
Ungarn,2020-03-12,13
Liechtenstein,2020-03-12,1
Polen,2020-03-12,49
Tunesien,2020-03-12,7
Bosnien und Herzegowina,2020-03-12,11
Slowenien,2020-03-12,89
Südafrika,2020-03-12,17
Bhutan,2020-03-12,1
Kamerun,2020-03-12,2
Kolumbien,2020-03-12,9
Costa Rica,2020-03-12,22
Peru,2020-03-12,15
Serbien,2020-03-12,19
Slowakei,2020-03-12,16
Togo,2020-03-12,1
Malta,2020-03-12,6
Martinique,2020-03-12,3
Bulgarien,2020-03-12,7
Malediven,2020-03-12,8
Bangladesch,2020-03-12,3
Paraguay,2020-03-12,5
Albanien,2020-03-12,23
Zypern,2020-03-12,6
Brunei Darussalam,2020-03-12,11
Vereinigte Staaten,2020-03-12,1663
Burkina Faso,2020-03-12,2
Vatikanstaat,2020-03-12,1
Mongolei,2020-03-12,1
Panama,2020-03-12,11
China,2020-03-12,80932
Iran,2020-03-12,10075
Südkorea,2020-03-12,7869
Frankreich,2020-03-12,2289
NA,2020-03-12,NA
Dänemark,2020-03-12,617
Tschechische Republik,2020-03-12,94
Taiwan,2020-03-12,49
Vietnam,2020-03-12,39
Russische Föderation,2020-03-12,28
Republik Moldau,2020-03-12,3
Bolivien,2020-03-12,2
Honduras,2020-03-12,2
Großbritannien,2020-03-12,459
Demokratische Republik Kongo,2020-03-12,1
Elfenbeinküste,2020-03-12,1
Jamaika,2020-03-12,2
Reunion,2020-03-12,1
Türkei,2020-03-12,1
Kuba,2020-03-12,3
Guyana,2020-03-12,1
Kasachstan,2020-03-12,0
Cayman Inseln,2020-03-12,0
Guadeloupe,2020-03-12,0
Äthiopien,2020-03-12,0
Sudan,2020-03-12,0
Guinea,2020-03-12,0
Aruba,2020-03-12,0
Kenia,2020-03-12,0
Antigua und Barbuda,2020-03-12,0
Uruguay,2020-03-12,0
Ghana,2020-03-12,0
Jersey,2020-03-12,0
Namibia,2020-03-12,0
Seychellen,2020-03-12,0
Trinidad und Tobago,2020-03-12,0
Venezuela,2020-03-12,0
Curacao,2020-03-12,0
Swasiland,2020-03-12,0
Gabun,2020-03-12,0
Guatemala,2020-03-12,0
Guernsey,2020-03-12,0
Mauretanien,2020-03-12,0
Ruanda,2020-03-12,0
Saint Lucia,2020-03-12,0
St. Vincent und die Grenadinen,2020-03-12,0
Surinam,2020-03-12,0
Palästina,2020-03-12,0
Kosovo,2020-03-12,0
Zentralafrikanische Republik,2020-03-12,0
Kongo,2020-03-12,0
Äquatorialguinea,2020-03-12,0
Usbekistan,2020-03-12,0
Thailand,2020-03-13,75
Japan,2020-03-13,701
Singapur,2020-03-13,200
Nepal,2020-03-13,1
Malaysia,2020-03-13,197
Kanada,2020-03-13,193
Australien,2020-03-13,200
Kambodscha,2020-03-13,5
Sri Lanka,2020-03-13,6
Deutschland,2020-03-13,2730
Finnland,2020-03-13,155
Vereinigte Arabische Emirate,2020-03-13,85
Philippinen,2020-03-13,64
Indien,2020-03-13,82
Italien,2020-03-13,17660
Schweden,2020-03-13,814
Spanien,2020-03-13,5232
Belgien,2020-03-13,559
Ägypten,2020-03-13,80
Libanon,2020-03-13,77
Irak,2020-03-13,101
Oman,2020-03-13,19
Afghanistan,2020-03-13,7
Bahrain,2020-03-13,189
Kuwait,2020-03-13,80
Algerien,2020-03-13,26
Kroatien,2020-03-13,32
Schweiz,2020-03-13,1139
Österreich,2020-03-13,504
Israel,2020-03-13,161
Pakistan,2020-03-13,28
Brasilien,2020-03-13,151
Georgien,2020-03-13,25
Griechenland,2020-03-13,190
Mazedonien,2020-03-13,14
Norwegen,2020-03-13,996
Rumänien,2020-03-13,89
Estland,2020-03-13,79
Niederlande,2020-03-13,804
San Marino,2020-03-13,80
Weißrussland,2020-03-13,27
Island,2020-03-13,134
Litauen,2020-03-13,6
Mexiko,2020-03-13,12
Neuseeland,2020-03-13,5
Nigeria,2020-03-13,2
Irland,2020-03-13,90
Luxemburg,2020-03-13,34
Monaco,2020-03-13,2
Katar,2020-03-13,320
Ecuador,2020-03-13,17
Aserbaidschan,2020-03-13,15
Armenien,2020-03-13,8
Dominikanische Republik,2020-03-13,5
Indonesien,2020-03-13,69
Portugal,2020-03-13,112
Andorra,2020-03-13,1
Lettland,2020-03-13,17
Marokko,2020-03-13,7
Saudi Arabien,2020-03-13,86
Senegal,2020-03-13,10
Argentinien,2020-03-13,31
Chile,2020-03-13,43
Jordanien,2020-03-13,1
Ukraine,2020-03-13,3
Ungarn,2020-03-13,19
Liechtenstein,2020-03-13,1
Polen,2020-03-13,68
Tunesien,2020-03-13,16
Bosnien und Herzegowina,2020-03-13,13
Slowenien,2020-03-13,141
Südafrika,2020-03-13,24
Bhutan,2020-03-13,1
Kamerun,2020-03-13,2
Kolumbien,2020-03-13,13
Costa Rica,2020-03-13,23
Peru,2020-03-13,28
Serbien,2020-03-13,35
Slowakei,2020-03-13,32
Togo,2020-03-13,1
Malta,2020-03-13,12
Martinique,2020-03-13,3
Bulgarien,2020-03-13,23
Malediven,2020-03-13,9
Bangladesch,2020-03-13,3
Paraguay,2020-03-13,6
Albanien,2020-03-13,33
Zypern,2020-03-13,14
Brunei Darussalam,2020-03-13,37
Vereinigte Staaten,2020-03-13,2179
Burkina Faso,2020-03-13,2
Vatikanstaat,2020-03-13,1
Mongolei,2020-03-13,1
Panama,2020-03-13,27
China,2020-03-13,80945
Iran,2020-03-13,11364
Südkorea,2020-03-13,7979
Frankreich,2020-03-13,3672
NA,2020-03-13,NA
Dänemark,2020-03-13,804
Tschechische Republik,2020-03-13,141
Taiwan,2020-03-13,50
Vietnam,2020-03-13,47
Russische Föderation,2020-03-13,45
Republik Moldau,2020-03-13,6
Bolivien,2020-03-13,3
Honduras,2020-03-13,2
Großbritannien,2020-03-13,801
Demokratische Republik Kongo,2020-03-13,2
Elfenbeinküste,2020-03-13,1
Jamaika,2020-03-13,8
Reunion,2020-03-13,5
Türkei,2020-03-13,5
Kuba,2020-03-13,4
Guyana,2020-03-13,1
Kasachstan,2020-03-13,4
Cayman Inseln,2020-03-13,1
Guadeloupe,2020-03-13,1
Äthiopien,2020-03-13,1
Sudan,2020-03-13,1
Guinea,2020-03-13,1
Aruba,2020-03-13,2
Kenia,2020-03-13,1
Antigua und Barbuda,2020-03-13,1
Uruguay,2020-03-13,0
Ghana,2020-03-13,0
Jersey,2020-03-13,0
Namibia,2020-03-13,0
Seychellen,2020-03-13,0
Trinidad und Tobago,2020-03-13,0
Venezuela,2020-03-13,0
Curacao,2020-03-13,0
Swasiland,2020-03-13,0
Gabun,2020-03-13,0
Guatemala,2020-03-13,0
Guernsey,2020-03-13,0
Mauretanien,2020-03-13,0
Ruanda,2020-03-13,0
Saint Lucia,2020-03-13,0
St. Vincent und die Grenadinen,2020-03-13,0
Surinam,2020-03-13,0
Palästina,2020-03-13,0
Kosovo,2020-03-13,0
Zentralafrikanische Republik,2020-03-13,0
Kongo,2020-03-13,0
Äquatorialguinea,2020-03-13,0
Usbekistan,2020-03-13,0
Thailand,2020-03-14,82
Japan,2020-03-14,773
Singapur,2020-03-14,212
Nepal,2020-03-14,1
Malaysia,2020-03-14,238
Kanada,2020-03-14,198
Australien,2020-03-14,250
Kambodscha,2020-03-14,7
Sri Lanka,2020-03-14,10
Deutschland,2020-03-14,4585
Finnland,2020-03-14,225
Vereinigte Arabische Emirate,2020-03-14,85
Philippinen,2020-03-14,111
Indien,2020-03-14,102
Italien,2020-03-14,21157
Schweden,2020-03-14,961
Spanien,2020-03-14,6391
Belgien,2020-03-14,689
Ägypten,2020-03-14,109
Libanon,2020-03-14,93
Irak,2020-03-14,110
Oman,2020-03-14,19
Afghanistan,2020-03-14,11
Bahrain,2020-03-14,210
Kuwait,2020-03-14,104
Algerien,2020-03-14,37
Kroatien,2020-03-14,38
Schweiz,2020-03-14,1359
Österreich,2020-03-14,655
Israel,2020-03-14,193
Pakistan,2020-03-14,31
Brasilien,2020-03-14,151
Georgien,2020-03-14,30
Griechenland,2020-03-14,228
Mazedonien,2020-03-14,14
Norwegen,2020-03-14,1090
Rumänien,2020-03-14,123
Estland,2020-03-14,115
Niederlande,2020-03-14,959
San Marino,2020-03-14,80
Weißrussland,2020-03-14,27
Island,2020-03-14,156
Litauen,2020-03-14,8
Mexiko,2020-03-14,26
Neuseeland,2020-03-14,6
Nigeria,2020-03-14,2
Irland,2020-03-14,129
Luxemburg,2020-03-14,51
Monaco,2020-03-14,2
Katar,2020-03-14,337
Ecuador,2020-03-14,28
Aserbaidschan,2020-03-14,15
Armenien,2020-03-14,18
Dominikanische Republik,2020-03-14,11
Indonesien,2020-03-14,96
Portugal,2020-03-14,169
Andorra,2020-03-14,1
Lettland,2020-03-14,26
Marokko,2020-03-14,17
Saudi Arabien,2020-03-14,103
Senegal,2020-03-14,10
Argentinien,2020-03-14,34
Chile,2020-03-14,61
Jordanien,2020-03-14,1
Ukraine,2020-03-14,3
Ungarn,2020-03-14,30
Liechtenstein,2020-03-14,4
Polen,2020-03-14,103
Tunesien,2020-03-14,18
Bosnien und Herzegowina,2020-03-14,18
Slowenien,2020-03-14,181
Südafrika,2020-03-14,38
Bhutan,2020-03-14,1
Kamerun,2020-03-14,2
Kolumbien,2020-03-14,22
Costa Rica,2020-03-14,26
Peru,2020-03-14,38
Serbien,2020-03-14,46
Slowakei,2020-03-14,44
Togo,2020-03-14,1
Malta,2020-03-14,18
Martinique,2020-03-14,9
Bulgarien,2020-03-14,41
Malediven,2020-03-14,10
Bangladesch,2020-03-14,3
Paraguay,2020-03-14,6
Albanien,2020-03-14,38
Zypern,2020-03-14,26
Brunei Darussalam,2020-03-14,40
Vereinigte Staaten,2020-03-14,2727
Burkina Faso,2020-03-14,2
Vatikanstaat,2020-03-14,1
Mongolei,2020-03-14,1
Panama,2020-03-14,36
China,2020-03-14,80977
Iran,2020-03-14,12729
Südkorea,2020-03-14,8086
Frankreich,2020-03-14,4480
NA,2020-03-14,696
Dänemark,2020-03-14,836
Tschechische Republik,2020-03-14,189
Taiwan,2020-03-14,53
Vietnam,2020-03-14,53
Russische Föderation,2020-03-14,59
Republik Moldau,2020-03-14,12
Bolivien,2020-03-14,10
Honduras,2020-03-14,2
Großbritannien,2020-03-14,1143
Demokratische Republik Kongo,2020-03-14,2
Elfenbeinküste,2020-03-14,1
Jamaika,2020-03-14,8
Reunion,2020-03-14,6
Türkei,2020-03-14,5
Kuba,2020-03-14,4
Guyana,2020-03-14,1
Kasachstan,2020-03-14,6
Cayman Inseln,2020-03-14,1
Guadeloupe,2020-03-14,1
Äthiopien,2020-03-14,1
Sudan,2020-03-14,1
Guinea,2020-03-14,1
Aruba,2020-03-14,2
Kenia,2020-03-14,1
Antigua und Barbuda,2020-03-14,1
Uruguay,2020-03-14,4
Ghana,2020-03-14,3
Jersey,2020-03-14,2
Namibia,2020-03-14,2
Seychellen,2020-03-14,2
Trinidad und Tobago,2020-03-14,2
Venezuela,2020-03-14,2
Curacao,2020-03-14,1
Swasiland,2020-03-14,1
Gabun,2020-03-14,1
Guatemala,2020-03-14,1
Guernsey,2020-03-14,1
Mauretanien,2020-03-14,1
Ruanda,2020-03-14,1
Saint Lucia,2020-03-14,1
St. Vincent und die Grenadinen,2020-03-14,1
Surinam,2020-03-14,1
Palästina,2020-03-14,0
Kosovo,2020-03-14,0
Zentralafrikanische Republik,2020-03-14,0
Kongo,2020-03-14,0
Äquatorialguinea,2020-03-14,0
Usbekistan,2020-03-14,0
Thailand,2020-03-15,114
Japan,2020-03-15,839
Singapur,2020-03-15,226
Nepal,2020-03-15,1
Malaysia,2020-03-15,428
Kanada,2020-03-15,252
Australien,2020-03-15,297
Kambodscha,2020-03-15,7
Sri Lanka,2020-03-15,18
Deutschland,2020-03-15,5795
Finnland,2020-03-15,244
Vereinigte Arabische Emirate,2020-03-15,98
Philippinen,2020-03-15,140
Indien,2020-03-15,113
Italien,2020-03-15,24747
Schweden,2020-03-15,1022
Spanien,2020-03-15,7798
Belgien,2020-03-15,886
Ägypten,2020-03-15,110
Libanon,2020-03-15,110
Irak,2020-03-15,116
Oman,2020-03-15,22
Afghanistan,2020-03-15,16
Bahrain,2020-03-15,214
Kuwait,2020-03-15,112
Algerien,2020-03-15,48
Kroatien,2020-03-15,49
Schweiz,2020-03-15,2200
Österreich,2020-03-15,860
Israel,2020-03-15,251
Pakistan,2020-03-15,53
Brasilien,2020-03-15,162
Georgien,2020-03-15,33
Griechenland,2020-03-15,331
Mazedonien,2020-03-15,14
Norwegen,2020-03-15,1221
Rumänien,2020-03-15,131
Estland,2020-03-15,171
Niederlande,2020-03-15,1135
San Marino,2020-03-15,101
Weißrussland,2020-03-15,27
Island,2020-03-15,171
Litauen,2020-03-15,12
Mexiko,2020-03-15,41
Neuseeland,2020-03-15,8
Nigeria,2020-03-15,2
Irland,2020-03-15,129
Luxemburg,2020-03-15,59
Monaco,2020-03-15,2
Katar,2020-03-15,401
Ecuador,2020-03-15,28
Aserbaidschan,2020-03-15,23
Armenien,2020-03-15,26
Dominikanische Republik,2020-03-15,11
Indonesien,2020-03-15,117
Portugal,2020-03-15,245
Andorra,2020-03-15,1
Lettland,2020-03-15,30
Marokko,2020-03-15,28
Saudi Arabien,2020-03-15,103
Senegal,2020-03-15,24
Argentinien,2020-03-15,45
Chile,2020-03-15,74
Jordanien,2020-03-15,8
Ukraine,2020-03-15,3
Ungarn,2020-03-15,32
Liechtenstein,2020-03-15,4
Polen,2020-03-15,119
Tunesien,2020-03-15,18
Bosnien und Herzegowina,2020-03-15,24
Slowenien,2020-03-15,219
Südafrika,2020-03-15,51
Bhutan,2020-03-15,1
Kamerun,2020-03-15,2
Kolumbien,2020-03-15,34
Costa Rica,2020-03-15,27
Peru,2020-03-15,43
Serbien,2020-03-15,48
Slowakei,2020-03-15,54
Togo,2020-03-15,1
Malta,2020-03-15,21
Martinique,2020-03-15,9
Bulgarien,2020-03-15,51
Malediven,2020-03-15,13
Bangladesch,2020-03-15,5
Paraguay,2020-03-15,6
Albanien,2020-03-15,42
Zypern,2020-03-15,26
Brunei Darussalam,2020-03-15,50
Vereinigte Staaten,2020-03-15,3499
Burkina Faso,2020-03-15,3
Vatikanstaat,2020-03-15,1
Mongolei,2020-03-15,1
Panama,2020-03-15,43
China,2020-03-15,81003
Iran,2020-03-15,13938
Südkorea,2020-03-15,8162
Frankreich,2020-03-15,4513
NA,2020-03-15,696
Dänemark,2020-03-15,875
Tschechische Republik,2020-03-15,253
Taiwan,2020-03-15,59
Vietnam,2020-03-15,56
Russische Föderation,2020-03-15,63
Republik Moldau,2020-03-15,23
Bolivien,2020-03-15,10
Honduras,2020-03-15,3
Großbritannien,2020-03-15,1144
Demokratische Republik Kongo,2020-03-15,2
Elfenbeinküste,2020-03-15,1
Jamaika,2020-03-15,10
Reunion,2020-03-15,7
Türkei,2020-03-15,6
Kuba,2020-03-15,4
Guyana,2020-03-15,4
Kasachstan,2020-03-15,9
Cayman Inseln,2020-03-15,1
Guadeloupe,2020-03-15,3
Äthiopien,2020-03-15,1
Sudan,2020-03-15,1
Guinea,2020-03-15,1
Aruba,2020-03-15,2
Kenia,2020-03-15,3
Antigua und Barbuda,2020-03-15,1
Uruguay,2020-03-15,4
Ghana,2020-03-15,6
Jersey,2020-03-15,2
Namibia,2020-03-15,2
Seychellen,2020-03-15,2
Trinidad und Tobago,2020-03-15,2
Venezuela,2020-03-15,10
Curacao,2020-03-15,1
Swasiland,2020-03-15,1
Gabun,2020-03-15,1
Guatemala,2020-03-15,1
Guernsey,2020-03-15,1
Mauretanien,2020-03-15,1
Ruanda,2020-03-15,1
Saint Lucia,2020-03-15,2
St. Vincent und die Grenadinen,2020-03-15,1
Surinam,2020-03-15,1
